id,VENTAS_MES_ANTERIOR,POTTOT,REMUNERACION_TOTAL,CYG,COD_DEPTO,CPAM,GRUPOS4,ANOS_ESPACIO,Anomaly_Score,Group
506346311,120000,0.0,0.0,46000,44,0,2,4,-0.025396642978114434,Outlier
506346315,10400000,0.0,0.0,9600000,44,0,3,2,-0.021661883840871008,Outlier
506355112,1500000,0.0,0.0,1065000,25,0,4,4,0.012910592000325141,Normal
506362611,4500000,1.0,300000.0,2700000,52,0,3,5,-0.003107659586171714,Outlier
506362912,3000000,0.0,0.0,2120000,52,0,4,3,0.015978117567617686,Normal
700028413,700000,0.0,0.0,500000,5,1,4,2,0.046242151375629745,Normal
700032114,3400000,0.0,0.0,2575000,8,1,3,1,0.03460741190460444,Normal
700053811,600000,0.0,0.0,283000,11,1,3,5,0.04331236107644648,Normal
700054311,1350000,0.0,0.0,960000,11,1,3,5,0.04400699884680484,Normal
700078311,30000,0.0,0.0,80000,13,1,3,5,0.05178270526413886,Normal
700110111,2450000,0.0,0.0,1615000,17,1,3,4,0.04248435650751438,Normal
700121112,1500000,0.0,0.0,1117000,18,1,4,2,0.031747378315438765,Normal
700131711,1500000,0.0,0.0,750000,18,1,3,5,0.04805598067324368,Normal
700141011,180000,0.0,0.0,60000,19,1,4,5,0.03214284347733053,Normal
700147511,1200000,0.0,0.0,400000,19,1,3,1,0.02249982409530773,Normal
700168011,350000,0.0,0.0,150000,25,0,4,2,0.009962675730378161,Normal
700206211,4146000,0.0,0.0,3183000,44,1,4,5,0.03826911334125922,Normal
700222811,5760000,0.0,0.0,4884000,47,1,3,5,0.02970636202051918,Normal
700228512,900000,0.0,0.0,500000,50,1,3,3,0.04470719507482259,Normal
700236915,1300000,0.0,0.0,500000,50,1,3,3,0.04511657612480631,Normal
700238612,3000000,0.0,0.0,1800000,50,1,4,2,0.03958099283727695,Normal
700248213,1000000,0.0,0.0,612000,52,1,3,5,0.043307214510258096,Normal
700264911,2000000,0.0,0.0,1620000,54,1,4,2,0.028756258157691676,Normal
700269612,1200000,0.0,0.0,695000,54,1,4,2,0.030439089204354224,Normal
700275911,2550000,0.0,0.0,620000,54,1,4,2,0.028697832222417567,Normal
700291115,1500000,0.0,0.0,992000,63,1,4,1,0.034572731173718174,Normal
700293211,3826000,1.0,0.0,3326000,63,1,3,5,0.023448366787363898,Normal
700302612,2700000,0.0,0.0,1540000,66,1,4,4,0.03642468060226761,Normal
700327711,3900000,0.0,0.0,2900000,68,1,3,5,0.038226998114903196,Normal
700328811,1200000,0.0,0.0,500000,68,1,3,4,0.04711828529934739,Normal
700345211,1800000,0.0,0.0,1000000,70,1,3,5,0.0410251337334423,Normal
700345511,800000,0.0,0.0,200000,70,1,3,3,0.04161138720861572,Normal
700364811,450000,0.0,0.0,120000,73,1,3,5,0.04028478860742151,Normal
700379611,11000000,0.0,0.0,8055000,76,1,3,1,-0.005128086630386514,Outlier
700389011,2580000,0.0,0.0,1780000,76,0,3,4,0.03068153719807402,Normal
700476517,300000,0.0,0.0,150000,5,1,3,5,0.054787533345700495,Normal
700476611,1400000,0.0,0.0,490000,5,1,3,4,0.057664250572922404,Normal
700480911,1700000,0.0,0.0,1070000,5,1,4,5,0.05059206659955283,Normal
700480913,1500000,0.0,0.0,870000,5,1,4,2,0.04767171147507318,Normal
700481317,2600000,0.0,0.0,1200000,5,1,3,5,0.054799858812817744,Normal
700481614,150000,0.0,0.0,80000,5,1,3,1,0.03589522821327218,Normal
700496411,1120000,0.0,0.0,575000,18,1,4,1,0.025320245960418666,Normal
700542411,260000,0.0,0.0,200000,76,1,3,5,0.05430368512470508,Normal
700557811,710000,0.0,0.0,310000,76,0,2,5,-0.02014495602494669,Outlier
700565812,400000,0.0,0.0,230000,23,0,3,5,0.01810322974339584,Normal
700599911,1500000,0.0,0.0,0,18,1,4,5,0.03948656879236519,Normal
700603612,1300000,0.0,0.0,1000000,19,1,3,3,0.03639193720207405,Normal
700605813,600000,0.0,0.0,300000,23,1,4,5,0.03138181634324458,Normal
700608211,320000,0.0,0.0,200000,23,1,4,1,0.019548151912655257,Normal
700630811,840000,0.0,0.0,116800,41,1,4,5,0.025205349022162003,Normal
700649411,11000000,1.0,0.0,6075000,52,1,3,5,-0.000693810604889402,Outlier
700652511,1000000,0.0,0.0,120000,54,1,3,1,0.019650132167765923,Normal
700666711,1800000,0.0,0.0,820000,68,0,4,2,0.024608920158748417,Normal
700674411,850000,0.0,0.0,340000,68,1,4,4,0.04205668246798385,Normal
700685411,620000,0.0,0.0,470000,76,1,3,5,0.056576310728050194,Normal
700722612,1100000,0.0,0.0,600000,23,0,3,5,0.0195450801642874,Normal
700725011,1300000,0.0,0.0,800000,23,0,3,1,0.004692420245113665,Normal
700727511,2500000,0.0,0.0,1290000,5,1,4,3,0.04835516381377947,Normal
700729312,2300000,0.0,0.0,1570000,5,1,4,1,0.035801822657791346,Normal
700731111,8700000,0.0,0.0,6470000,5,1,3,3,0.016743094553350813,Normal
700736011,1899459,0.0,0.0,723326,5,1,3,5,0.05837434228695857,Normal
700742712,928888,1.0,0.0,365000,11,1,4,2,0.02595010987538588,Normal
700778011,1500000,0.0,0.0,465000,17,1,3,5,0.0522203299764568,Normal
700783512,3000000,0.0,0.0,1800000,18,1,3,4,0.0391884756442295,Normal
700795011,450000,0.0,0.0,80000,19,1,4,5,0.03290389122840171,Normal
700795012,250000,0.0,0.0,6000,19,1,4,5,0.0319041683892172,Normal
700800511,3300000,0.0,0.0,2440000,19,1,3,5,0.03641189543338191,Normal
700803412,4000000,0.0,0.0,2864000,19,1,3,5,0.033469915678624576,Normal
700817411,6500000,1.0,0.0,690000,20,1,4,2,0.015416940784275548,Normal
700838311,1100000,0.0,0.0,500000,27,1,3,2,0.0301132999211994,Normal
700852311,4130000,0.0,0.0,3183000,44,1,4,5,0.038252302531780795,Normal
700852612,4060000,0.0,0.0,2942000,44,1,4,4,0.03923632593021828,Normal
700878011,1900000,0.0,0.0,1235000,50,1,4,5,0.04392186832974981,Normal
700878511,3500000,1.0,750000.0,2020000,50,1,4,5,0.009955083336078752,Normal
700878512,1800000,0.0,0.0,1250000,50,1,4,5,0.04383876165144033,Normal
700878712,800000,0.0,0.0,530000,50,1,3,4,0.04553603374830187,Normal
700894812,2500000,0.0,0.0,1755000,54,1,3,5,0.037431336948366686,Normal
700894813,2200000,0.0,0.0,1390000,54,1,3,4,0.037988805505605384,Normal
700903714,3180000,0.0,0.0,2771000,63,1,4,5,0.03329135385715558,Normal
700918111,1500000,0.0,0.0,660000,66,1,3,4,0.043318224076513506,Normal
700919311,900000,0.0,0.0,220000,66,1,4,5,0.04087932517726524,Normal
700920711,1000000,0.0,0.0,300000,66,1,3,5,0.045161984611438916,Normal
700929911,4500000,0.0,0.0,3670000,66,1,4,5,0.025454687366411568,Normal
700950411,4500000,1.0,0.0,3980000,70,1,4,5,0.017525911141383507,Normal
700956611,1050000,0.0,0.0,600000,76,1,3,5,0.057449580082241145,Normal
700964611,1786976,0.0,0.0,807927,76,1,3,5,0.05662129492300567,Normal
701028412,600000,0.0,0.0,425000,54,0,3,1,-0.007569351299968902,Outlier
701044311,1200000,0.0,0.0,700000,23,0,3,5,0.019241591819108957,Normal
701045412,1400000,0.0,0.0,380000,5,1,3,4,0.05758121295214501,Normal
701045414,1700000,0.0,0.0,900000,5,1,3,5,0.05837468441871674,Normal
701063712,6900000,1.0,0.0,5400000,13,1,4,5,0.019145025682312997,Normal
701075711,1397600,0.0,0.0,1269000,19,1,4,4,0.03397150273413775,Normal
701084612,4170000,0.0,0.0,3170000,44,1,4,5,0.038218750735375506,Normal
701102612,1000000,1.0,103000.0,500000,63,1,2,5,-0.022170012973770324,Outlier
701148711,320000,0.0,0.0,234600,5,0,4,3,0.027401686693377017,Normal
701155313,2200000,0.0,0.0,380000,5,1,3,5,0.05713708316203655,Normal
701157711,2200000,0.0,0.0,1200000,5,1,4,4,0.0500216575406516,Normal
701173412,2000000,0.0,0.0,1700000,52,1,3,5,0.03834867024633274,Normal
701182112,1150000,0.0,0.0,690000,68,1,4,4,0.04239319932279695,Normal
701287912,800000,0.0,0.0,379000,19,0,4,5,0.01760178828153939,Normal
701309213,400000,1.0,0.0,180000,23,0,4,1,-0.00366614880336618,Outlier
701309215,600000,0.0,0.0,250000,23,0,4,1,0.004612713547129374,Normal
701322411,1230000,0.0,0.0,780000,8,1,4,3,0.04974755380045072,Normal
701330111,9600000,1.0,1200000.0,6474000,8,1,3,5,-0.013859766030203002,Outlier
701334611,230000,1.0,0.0,70000,11,1,3,3,0.026317362679596775,Normal
701341711,1200000,0.0,0.0,605000,11,1,3,3,0.04128257400758277,Normal
701353411,4000000,1.0,0.0,2150000,13,1,4,3,0.03591293259041155,Normal
701355411,600000,1.0,0.0,0,13,1,2,3,-0.01572315480362503,Outlier
701382512,3000000,0.0,0.0,2400000,17,1,3,5,0.044415493594331494,Normal
701421613,1415964,0.0,0.0,1162695,19,1,3,4,0.04104599647539006,Normal
701429811,900000,0.0,0.0,600000,20,1,3,4,0.0395903958195294,Normal
701443911,900000,1.0,0.0,480000,23,1,4,5,0.023490271797380304,Normal
701447012,2000000,0.0,0.0,1360000,23,1,4,5,0.030965632562341944,Normal
701460011,400000,1.0,0.0,580000,27,1,4,3,0.018724037144089226,Normal
701486011,920000,1.0,170000.0,500000,44,1,2,5,-0.02132966970010432,Outlier
701492112,4780000,0.0,0.0,2400000,44,1,4,5,0.038171302341836015,Normal
701529411,2000000,0.0,0.0,1480000,52,1,4,5,0.030102625485199572,Normal
701562411,1000000,0.0,0.0,340000,66,1,4,2,0.038639510059396136,Normal
701582112,500000,0.0,0.0,265000,68,1,3,4,0.04552686729021276,Normal
701609411,2000000,0.0,0.0,1005000,73,1,2,2,-0.014308877635301129,Outlier
701610812,750000,0.0,0.0,419034,73,1,4,5,0.03556957790325215,Normal
701631611,1500000,0.0,0.0,536000,76,1,3,5,0.0572236518277925,Normal
701632511,320000,0.0,0.0,160000,76,0,3,4,0.029913303080897097,Normal
701668112,1050000,0.0,0.0,720000,8,0,3,3,0.029337316757466207,Normal
701668811,2400000,0.0,0.0,1620000,8,0,4,1,0.020666297392666264,Normal
701669511,2200000,0.0,0.0,1260000,44,0,3,4,0.029782163823636965,Normal
701678011,2000000,1.0,200000.0,1710000,70,0,4,5,0.0022378148461416718,Normal
701690811,5800000,0.0,0.0,3525000,68,0,4,4,0.011119850219518185,Normal
701702411,2500000,1.0,250000.0,1323000,5,0,4,2,0.0011726067869910345,Normal
701716611,10560000,0.0,0.0,9488000,5,1,3,5,0.008971167705879003,Normal
701721911,720000,0.0,0.0,120000,5,1,3,5,0.056340591186302615,Normal
701723112,800000,0.0,0.0,370000,5,1,3,3,0.054762484506724496,Normal
701724113,1608857,0.0,0.0,1028643,5,1,4,4,0.05158637539276262,Normal
701727812,1200000,0.0,0.0,430000,5,1,3,4,0.05753709969569924,Normal
701734212,2300000,0.0,0.0,1200000,11,1,3,3,0.03894743051401852,Normal
701735215,500000,0.0,125000.0,190000,11,1,3,2,0.029517763875258205,Normal
701737611,2700000,0.0,0.0,1800000,13,1,4,4,0.0467992202612562,Normal
701746211,4000000,0.0,0.0,2400000,18,1,3,4,0.03522855820385509,Normal
701755011,1700000,0.0,0.0,1220000,23,1,4,4,0.02911038395819462,Normal
701764811,7300000,1.0,0.0,5330000,44,1,4,2,0.005623063131874006,Normal
701773314,2400000,0.0,0.0,1400000,52,0,3,3,0.019131323137563674,Normal
701792413,600000,0.0,0.0,300000,76,1,3,5,0.05623619584480738,Normal
701794011,450000,0.0,0.0,240000,76,1,3,5,0.05525850956312549,Normal
701815611,1400000,0.0,0.0,1214000,20,0,4,3,0.019102325740858444,Normal
701817111,1000000,0.0,0.0,490000,20,0,4,1,0.010345461325508433,Normal
701833711,3600000,0.0,0.0,2920000,76,0,3,5,0.029318823362027173,Normal
701834011,2350000,0.0,0.0,1350000,76,0,3,5,0.03460992273405779,Normal
701867311,2360000,0.0,0.0,1719000,8,1,3,4,0.054824567426542986,Normal
701867514,960000,0.0,0.0,810000,8,1,3,5,0.059690606378288893,Normal
701881711,2000000,0.0,0.0,20000,18,1,3,5,0.04620469067932445,Normal
701895112,700000,0.0,0.0,320000,23,1,3,5,0.038317586353421695,Normal
701899811,967615,0.0,0.0,494231,27,1,3,4,0.04050664218804152,Normal
701925011,600000,1.0,0.0,415000,54,1,4,2,0.017121516574587842,Normal
701927812,700000,0.0,0.0,470000,63,1,4,5,0.043336547342261014,Normal
701941615,1000000,0.0,0.0,200000,68,1,2,2,-0.012687024731900257,Outlier
701945411,800000,0.0,0.0,350000,68,1,3,5,0.04887809295430036,Normal
701972411,700000,0.0,0.0,350000,13,0,3,2,0.021884190070059668,Normal
701981711,500000,0.0,0.0,0,47,0,3,1,0.010555800622973007,Normal
701987811,2900000,1.0,0.0,2080000,47,0,4,2,0.012924506889643694,Normal
701989311,4700000,0.0,0.0,4080000,47,0,3,4,0.017521578853158637,Normal
701989312,4300000,0.0,0.0,3780000,47,0,3,2,0.011264998829708637,Normal
701989912,1800000,0.0,0.0,500000,47,0,4,2,0.025296409613338414,Normal
701993011,6500000,0.0,0.0,3724000,47,0,3,5,0.011771326299914984,Normal
701999012,1000000,1.0,0.0,760000,70,0,4,1,0.0032249985752319174,Normal
701999311,2520000,0.0,0.0,1920000,70,0,3,5,0.016341388874539255,Normal
702011811,300000,0.0,0.0,145000,20,0,3,5,0.016722177381183354,Normal
702018212,2600000,1.0,0.0,2260000,20,0,4,1,0.00016919896538064236,Outlier
702028211,2000000,1.0,240000.0,1198000,20,0,3,5,0.0007137697551723964,Outlier
702076911,800000,1.0,0.0,317000,68,0,4,2,0.012590865603988234,Normal
702083012,3200000,0.0,0.0,2565000,68,0,4,4,0.02240443950395828,Normal
702091011,1850000,0.0,0.0,1271000,17,0,3,5,0.02239745853411566,Normal
702115413,350000,0.0,0.0,250000,5,1,4,1,0.03648052777322329,Normal
702121411,1300000,0.0,0.0,350000,5,1,4,5,0.05077448378295343,Normal
702127412,1200000,0.0,0.0,550000,8,1,3,3,0.05281730603208455,Normal
702128611,10000000,0.0,0.0,8660000,8,1,3,5,0.026294057957935962,Normal
702157114,600000,0.0,0.0,0,13,1,3,4,0.052483950012567546,Normal
702158011,300000,0.0,0.0,48000,13,1,4,5,0.04750269987738474,Normal
702186511,5000000,0.0,0.0,4380000,17,1,3,5,0.033374884213024855,Normal
702223211,900000,0.0,0.0,30000,23,1,3,4,0.03324695589916453,Normal
702224612,3000000,0.0,0.0,2000000,25,0,3,5,0.01036131963411022,Normal
702226811,600000,0.0,0.0,300000,27,1,3,2,0.030416542548178237,Normal
702252111,4060000,0.0,0.0,3183000,44,1,4,5,0.03827870170852336,Normal
702252511,200000,0.0,0.0,40000,44,1,3,2,0.04221293616080314,Normal
702254312,300000,0.0,0.0,100000,44,1,2,2,-0.011321916337306677,Outlier
702257211,700000,0.0,0.0,400000,44,1,3,1,0.0348993245814361,Normal
702259212,2300000,0.0,0.0,1800000,44,1,4,3,0.042713336484616976,Normal
702265711,2700000,0.0,0.0,1924000,47,1,4,1,0.02971446531009856,Normal
702265712,2850000,0.0,0.0,1825000,47,1,4,5,0.03999053811960247,Normal
702267511,14000000,1.0,500000.0,12940000,47,1,3,5,-0.04003293690315737,Outlier
702269411,3000000,0.0,0.0,1800000,47,1,4,3,0.03921959461387063,Normal
702324013,300000,0.0,0.0,100000,70,1,4,5,0.04035548157058497,Normal
702324511,400000,0.0,0.0,130000,70,1,3,5,0.04313705665463317,Normal
702325012,400000,0.0,0.0,130000,70,1,3,4,0.0429926799021489,Normal
702327413,8000000,0.0,0.0,5400000,70,1,3,4,0.016934818523041996,Normal
702344311,3000000,0.0,0.0,690000,76,1,3,5,0.05421934541441814,Normal
702344312,3500000,1.0,0.0,924000,76,1,3,5,0.04119264131628504,Normal
702344313,1236092,0.0,0.0,723436,76,1,3,4,0.05481890680448947,Normal
702352012,2500000,0.0,0.0,1600000,76,1,4,5,0.04737447887365245,Normal
702385612,1300000,0.0,0.0,925000,47,0,4,1,0.018538072705190246,Normal
702424913,2094416,0.0,0.0,1199546,63,0,3,5,0.02314285032948725,Normal
702449912,950000,0.0,0.0,450000,5,1,3,5,0.05846043418114078,Normal
702489111,7500000,1.0,0.0,6044000,41,1,2,3,-0.050693204331211036,Outlier
702504613,2100000,0.0,0.0,830000,54,1,4,2,0.030486384604231084,Normal
702510511,1105000,0.0,0.0,605600,63,1,3,5,0.04182297866581364,Normal
702510512,1220000,0.0,0.0,720000,63,1,3,5,0.04199183321770507,Normal
702510515,1130000,0.0,0.0,730000,63,1,3,5,0.04190231468467688,Normal
702512411,2370000,1.0,782000.0,590000,63,1,4,2,0.0029772888852833204,Normal
702521612,2700000,0.0,110000.0,1000000,66,1,4,5,0.02995814712312654,Normal
702526811,15500000,0.0,0.0,12200000,68,1,3,2,-0.03369171809045411,Outlier
702528711,1000000,0.0,0.0,550000,68,1,3,2,0.04219385845805178,Normal
702530612,3150000,0.0,0.0,1695000,68,1,4,2,0.034950395312298044,Normal
702533412,1400000,0.0,0.0,825000,68,1,4,5,0.04154571185305178,Normal
702534411,900000,0.0,0.0,300000,70,1,4,4,0.04390876512588891,Normal
702539312,2000000,0.0,0.0,1660000,73,1,4,3,0.032399587252748226,Normal
702566311,3000000,2.0,0.0,2281900,50,0,4,4,-0.0006950903161928139,Outlier
702566312,3300000,2.0,0.0,2235000,50,0,4,4,-0.0006537725846877049,Outlier
702574312,3000000,0.0,0.0,2000000,50,0,3,2,0.01870126914002802,Normal
702591511,1900000,0.0,0.0,1180000,63,0,2,2,-0.034721031002682035,Outlier
702592117,1260000,0.0,0.0,780000,63,0,3,5,0.02436588844687308,Normal
702600211,1400000,0.0,0.0,970000,47,1,4,5,0.04352550791151216,Normal
702671411,450000,0.0,0.0,30000,66,0,4,5,0.021787596654653473,Normal
702673711,1700000,0.0,0.0,1045000,66,0,4,2,0.018651366049900957,Normal
702675611,1740000,0.0,0.0,1320000,5,1,3,5,0.05633423736442887,Normal
702676818,750000,0.0,0.0,590000,5,1,3,5,0.05741481124636342,Normal
702681112,800000,0.0,290500.0,350000,5,1,4,1,0.022006044816879847,Normal
702681411,1800000,0.0,0.0,360000,5,1,3,4,0.05665490465963811,Normal
702693411,40000,0.0,0.0,0,13,1,4,5,0.04655342487806881,Normal
702703811,300000,0.0,0.0,165000,17,1,3,5,0.05028456851357415,Normal
702707311,700000,0.0,0.0,150000,18,1,4,5,0.038663690945235626,Normal
702757011,1200000,0.0,0.0,860000,54,1,3,4,0.038127340709751975,Normal
702757712,600000,0.0,0.0,255000,54,1,3,3,0.03208990448204353,Normal
702762511,3000000,0.0,0.0,2000000,66,1,3,3,0.031912113282832624,Normal
702777011,3600000,1.0,0.0,2020000,73,1,4,3,0.021774454779763447,Normal
702789411,7000000,1.0,125000.0,4080000,88,1,2,5,-0.05554952877223438,Outlier
702789511,4500000,1.0,475000.0,2045000,88,1,3,5,-0.00463354263803975,Outlier
702800411,2660000,1.0,0.0,1540000,8,0,3,5,0.023302930019673818,Normal
702834212,3000000,0.0,0.0,2000000,5,1,4,4,0.04481276204761213,Normal
702835811,500000,0.0,0.0,180000,5,1,3,3,0.05272025294100648,Normal
702835812,450000,0.0,0.0,100000,5,1,4,3,0.04760605571748332,Normal
702844611,2400000,1.0,0.0,1550000,8,1,4,5,0.04285795961166678,Normal
702846011,2743055,0.0,0.0,1675604,8,1,3,5,0.05915326796653238,Normal
702848811,2000000,0.0,0.0,1030000,8,1,3,5,0.0601578958917393,Normal
702853014,300000,0.0,0.0,0,8,1,3,1,0.03585754211057815,Normal
702863311,1960000,0.0,0.0,910000,11,1,4,5,0.03689879999881054,Normal
702874212,2100000,0.0,0.0,380000,11,1,3,4,0.04358533556557792,Normal
702874712,3356000,0.0,0.0,2335139,13,1,3,5,0.0479780254237822,Normal
702878011,9000000,0.0,0.0,8120000,13,1,2,3,-0.046767652807290415,Outlier
702878513,900000,0.0,0.0,0,13,1,3,5,0.054120585027579514,Normal
702893111,400000,0.0,0.0,60000,17,1,3,5,0.04970983486105039,Normal
702897411,1300000,0.0,0.0,1000000,17,1,3,5,0.05198421502782949,Normal
702902613,7600000,0.0,0.0,6150000,17,1,3,5,0.022164118716284282,Normal
702903014,3800000,0.0,0.0,2800000,17,1,4,5,0.028141517903713078,Normal
702907011,6300000,0.0,0.0,5565000,18,1,3,3,0.016751308816693067,Normal
702913711,1200000,2.0,0.0,509000,18,1,2,4,-0.04239927969907971,Outlier
702934711,950000,0.0,0.0,360000,20,1,4,4,0.04023700638208886,Normal
702935711,1044000,0.0,0.0,724000,20,1,3,5,0.040043602914438245,Normal
702936512,2340000,0.0,0.0,1300000,20,1,4,4,0.041012963837000746,Normal
702939112,2200000,1.0,0.0,1050000,20,1,3,5,0.027695532239429395,Normal
702942811,1000000,2.0,0.0,985000,25,0,4,5,-0.008944673955405866,Outlier
702953011,1824000,0.0,0.0,0,44,1,3,5,0.049227309742893174,Normal
702954111,4060000,0.0,0.0,3183000,44,1,4,5,0.03827870170852336,Normal
702956111,7800000,0.0,0.0,5000000,44,1,4,4,0.020339990885224618,Normal
702964412,3800000,1.0,0.0,660000,47,1,3,5,0.0298915380470804,Normal
702976311,2600000,0.0,0.0,1948000,50,1,4,4,0.04426970906825818,Normal
702976711,1280000,2.0,0.0,810000,50,1,4,1,0.00557639792995555,Normal
702977912,700000,0.0,0.0,320000,50,1,4,2,0.043299874756642445,Normal
702978212,980000,0.0,0.0,620000,50,1,4,5,0.04438251110059177,Normal
702979111,2150000,0.0,0.0,1418000,50,1,3,3,0.044658611666448536,Normal
702981811,4800000,2.0,800000.0,2185000,52,1,4,5,-0.0234029775616914,Outlier
702993411,1800000,0.0,0.0,1224000,54,1,3,5,0.039959014235887866,Normal
702993511,2500000,0.0,0.0,1615000,54,1,3,2,0.02976593801442432,Normal
702995511,1600000,0.0,0.0,1120000,54,1,3,3,0.03738103688296067,Normal
703010211,900000,0.0,0.0,320000,66,1,3,1,0.02840917539262912,Normal
703016511,500000,0.0,0.0,200000,68,0,4,5,0.026926503792959536,Normal
703020211,400000,0.0,0.0,130000,70,1,3,4,0.0429926799021489,Normal
703023912,450000,0.0,0.0,260000,70,1,3,5,0.04423982902931726,Normal
703025211,300000,0.0,0.0,190000,70,1,4,2,0.03598940045441744,Normal
703041311,750000,0.0,0.0,441000,76,1,4,3,0.052256811827885497,Normal
703043311,1600000,0.0,0.0,1150000,76,1,3,2,0.04696946270100283,Normal
703043811,600000,0.0,0.0,230000,76,1,4,4,0.05132016259176504,Normal
703049912,3640000,0.0,148000.0,1990000,76,0,3,2,0.012635552676204954,Normal
703068011,600000,0.0,0.0,300000,5,1,3,3,0.05384606079254807,Normal
703068012,600000,0.0,0.0,250000,5,1,3,3,0.05368458605182247,Normal
703150412,700000,0.0,0.0,478400,5,0,3,5,0.029212380771379477,Normal
703167611,8400000,0.0,0.0,7685000,8,1,3,5,0.034845343820945715,Normal
703170511,3680000,1.0,0.0,2880000,8,1,4,1,0.0243421475602245,Normal
703179611,330000,0.0,0.0,120000,8,1,4,1,0.035857933286343,Normal
703213611,60000,0.0,0.0,100000,13,1,4,4,0.04682682795706376,Normal
703220412,1138461,0.0,0.0,600000,13,1,2,5,0.002219664070166303,Normal
703249811,907904,0.0,0.0,0,17,1,4,3,0.03403205129997995,Normal
703290215,336000,0.0,0.0,180000,18,1,3,3,0.03582205510834622,Normal
703309611,1100000,0.0,150000.0,865000,25,0,4,4,0.005892840636189292,Normal
703387113,15000000,1.0,0.0,10174000,47,1,3,5,-0.020193019233133915,Outlier
703389412,1400000,0.0,0.0,560000,50,1,3,2,0.041622570881482246,Normal
703393611,3640000,1.0,650000.0,2290000,50,1,4,4,0.01566386309303973,Normal
703397512,750000,0.0,0.0,325000,50,1,4,2,0.043520328537463446,Normal
703404811,1100000,0.0,0.0,480000,50,1,3,2,0.041454720970099806,Normal
703416211,2000000,1.0,300000.0,1265000,52,1,4,5,0.012013362550805342,Normal
703421912,5100000,0.0,0.0,51306000,52,1,3,5,-0.027774190651681546,Outlier
703431012,2500000,0.0,0.0,1471000,52,0,3,2,0.013342391465949816,Normal
703465612,1200000,0.0,0.0,620000,63,1,4,2,0.0426627018825822,Normal
703467212,1030000,1.0,0.0,530000,63,1,3,3,0.02858919418504511,Normal
703470311,1500000,0.0,0.0,900000,63,1,3,5,0.04160673351374694,Normal
703470511,4300000,1.0,0.0,2914000,63,1,3,4,0.024466564133650153,Normal
703481811,2400000,1.0,0.0,1548000,66,1,3,4,0.028317317170017866,Normal
703501111,2700000,0.0,0.0,1696000,68,1,4,3,0.0380598527936623,Normal
703503112,1000000,0.0,0.0,440000,68,0,3,3,0.02558218932653015,Normal
703507121,980000,0.0,0.0,540000,68,1,4,2,0.03996260924956701,Normal
703507611,1600000,0.0,0.0,560000,68,1,3,5,0.0483254406192178,Normal
703516411,1400000,0.0,0.0,624000,68,1,3,2,0.04173730213881366,Normal
703518315,2200000,0.0,0.0,1355000,68,1,4,3,0.039820883814329064,Normal
703519211,700000,0.0,0.0,270000,68,1,3,4,0.04653027892414585,Normal
703520611,1500000,2.0,400000.0,315000,68,1,4,5,-0.004432690875684098,Outlier
703521812,1200000,0.0,0.0,730000,68,0,3,5,0.027155630297615342,Normal
703522013,800000,0.0,0.0,400000,68,0,3,5,0.02777250989999599,Normal
703535111,4000000,0.0,0.0,2500000,70,1,3,5,0.03385666482591415,Normal
703538012,600000,0.0,0.0,300000,70,1,3,2,0.0376041278078037,Normal
703538016,500000,0.0,0.0,200000,70,1,3,3,0.041806797123084175,Normal
7035380112,500000,0.0,0.0,250000,70,1,3,3,0.04206229117263344,Normal
703565515,300000,0.0,0.0,200000,76,1,3,2,0.04555184961471446,Normal
703589011,2300000,0.0,0.0,1260000,76,1,3,3,0.04986704499987704,Normal
703665611,150000,0.0,0.0,15000,19,1,4,3,0.029428042855383685,Normal
703674812,900000,0.0,0.0,400000,20,1,3,5,0.039747602901487905,Normal
703678013,5500000,0.0,0.0,4730000,20,1,3,5,0.02609170212439185,Normal
703686011,3500000,1.0,0.0,2120000,23,1,4,2,0.01527943831304042,Normal
703702312,780000,0.0,0.0,914000,27,1,3,3,0.0359736277344463,Normal
703727612,4200000,0.0,86000.0,3070000,68,1,4,1,0.013839287199101758,Normal
703729411,1400000,0.0,0.0,522000,73,1,4,5,0.03642058317193077,Normal
703732011,1300000,0.0,0.0,408000,76,1,4,5,0.0509037163711282,Normal
703736811,750000,0.0,0.0,364000,76,1,3,4,0.054708283320659495,Normal
703736812,1500000,0.0,0.0,1092000,76,1,4,2,0.04918659239129205,Normal
703791811,1900000,0.0,0.0,550000,18,1,3,5,0.04800193757935305,Normal
703796612,1727500,0.0,0.0,710000,19,1,4,5,0.034089855313719296,Normal
703802111,7500000,2.0,0.0,3662000,20,1,3,4,-0.006209558926860002,Outlier
703805015,700000,0.0,0.0,160000,23,1,4,5,0.03167070795628743,Normal
703814712,1000000,0.0,0.0,100000,27,1,4,1,0.017843074581159902,Normal
703815512,3783000,1.0,185000.0,2159000,27,1,4,4,0.011233357529815764,Normal
703824012,3300000,0.0,0.0,2300000,44,1,4,5,0.04160935082749277,Normal
703825011,3250000,0.0,0.0,2550000,47,1,3,5,0.04051534579502547,Normal
703838312,3000000,0.0,0.0,2212000,52,1,3,5,0.03537397345817949,Normal
703844314,2300000,0.0,0.0,1400000,54,1,3,3,0.035875881654653045,Normal
703845911,1180000,0.0,0.0,825000,54,1,4,4,0.033609083926049436,Normal
703850512,770000,0.0,0.0,390000,54,1,3,2,0.029784274182364866,Normal
703870611,1000000,0.0,0.0,0,68,1,3,5,0.04657233724191552,Normal
