id,VENTAS_MES_ANTERIOR,POTTOT,REMUNERACION_TOTAL,CYG,COD_DEPTO,CPAM,GRUPOS4,UBICA,IDRUT,REG_CONT,CAMCOMER,Anomaly_Score,Group
212002411,2000000,0.0,0.0,1110000,8,0,4,1,0,3,0,0.017293046810349242,Normal
212003711,1950000,0.0,0.0,1152000,8,0,4,3,0,4,0,0.034880606887330606,Normal
212003812,5600000,1.0,400000.0,4200000,8,0,4,3,0,4,0,0.012019470168753285,Normal
212007611,2940000,1.0,0.0,2090000,8,0,3,3,0,4,0,0.026974097983314196,Normal
212008611,20000000,1.0,600000.0,9779000,8,0,3,1,1,4,1,-0.020232836032454644,Outlier
212012213,7500000,1.0,0.0,6280000,8,0,3,1,0,4,0,0.008482828320985939,Normal
212012411,1200000,0.0,107000.0,810000,8,0,2,1,0,4,0,-0.011470739862815759,Outlier
212012511,8400000,0.0,0.0,6362000,8,0,3,1,0,3,0,0.014714291486897482,Normal
212012811,480000,1.0,0.0,360000,8,0,4,3,0,4,0,0.030702728052383294,Normal
212012815,1200000,0.0,0.0,330000,8,0,3,1,0,4,0,0.025492682922481396,Normal
212012912,180000,0.0,0.0,37200,8,0,2,3,0,4,0,0.007619206349874199,Normal
212012914,340000,0.0,0.0,205000,8,0,3,3,0,3,0,0.02749759534225056,Normal
212014212,1600000,0.0,0.0,1490000,8,0,4,3,0,4,0,0.03446101302028276,Normal
212014612,480000,0.0,0.0,342000,8,0,4,3,0,3,0,0.02326637461110194,Normal
212014712,14500000,3.0,1893000.0,6860000,8,0,3,1,1,2,1,-0.03587554947445556,Outlier
212016714,200000,0.0,0.0,113000,8,0,2,3,0,4,0,0.007868568275177857,Normal
212018211,9500000,1.0,500000.0,7005000,8,0,3,1,1,2,1,-0.017554342942196138,Outlier
212018711,2000000,0.0,0.0,1675000,8,0,3,3,0,3,0,0.028260790552471302,Normal
212019911,4000000,1.0,750000.0,2757000,8,0,4,1,0,3,0,0.00847744950950093,Normal
212020311,6800000,1.0,250000.0,4614000,8,0,3,1,0,3,0,0.012703029310528425,Normal
212020811,600000,0.0,0.0,240000,8,0,3,1,0,4,0,0.025067991971017015,Normal
212021011,10000000,3.0,600000.0,5584000,8,0,4,1,1,3,1,-0.009373436948203005,Outlier
212023211,120000,0.0,0.0,110000,8,0,4,3,0,4,0,0.03604561710989273,Normal
212025712,750000,0.0,0.0,600000,13,0,3,3,0,3,0,0.03150979912998376,Normal
212026912,2355945,0.0,0.0,1372827,13,0,3,3,0,4,0,0.03839162606029263,Normal
212027113,474000,0.0,0.0,111212,13,0,2,3,0,4,0,0.008465319511080347,Normal
212027213,1200000,0.0,0.0,90000,13,0,4,1,0,4,0,0.023116660829309972,Normal
212027511,2355945,3.0,3000000.0,1372827,13,0,3,1,1,3,1,-0.007260880530726759,Outlier
212027712,1100000,0.0,0.0,500000,13,0,4,3,0,4,0,0.03694209344135471,Normal
212032411,793846,0.0,0.0,80000,13,0,4,3,0,4,0,0.0366320119649294,Normal
212034211,5200000,0.0,0.0,3000000,13,0,3,3,0,4,0,0.032157473957215355,Normal
212034911,5600000,0.0,0.0,4269671,13,0,4,3,0,4,0,0.023012197868918022,Normal
212038312,60000,0.0,0.0,43000,13,0,3,3,0,4,0,0.039572622914108166,Normal
212038314,300000,0.0,0.0,224000,13,0,4,3,0,4,0,0.03658103969655073,Normal
212041413,420000,0.0,0.0,50000,13,0,4,3,0,4,0,0.0364083610219227,Normal
212044611,3200000,3.0,660000.0,1690000,13,0,4,3,0,4,0,0.0002408616051930743,Outlier
212047611,200000,0.0,0.0,60000,44,0,2,3,0,4,0,0.024502376434385846,Normal
212047811,100000,0.0,0.0,30000,44,0,2,3,0,4,0,0.02414013419381947,Normal
212048611,1240000,0.0,0.0,595000,44,0,4,1,0,4,0,0.027859221547682094,Normal
212048711,530000,0.0,0.0,230000,44,0,2,3,0,4,0,0.024631169291815636,Normal
212048911,1100000,0.0,0.0,790000,44,0,4,3,1,1,1,-0.026880730920302895,Outlier
212049514,700000,0.0,0.0,280000,44,0,2,3,1,4,0,0.010980589824512776,Normal
212050411,320000,0.0,0.0,115000,44,0,4,3,0,4,0,0.043971556863611226,Normal
212050712,50000,0.0,0.0,13000,44,0,4,3,0,4,0,0.04338888720026889,Normal
212052311,750000,0.0,0.0,0,44,0,3,1,0,4,0,0.03226333705384447,Normal
212052712,700000,0.0,0.0,330000,44,0,4,1,0,4,0,0.027615240619245487,Normal
212053412,140000,0.0,0.0,70000,44,0,2,3,0,4,0,0.024348104450650318,Normal
212054911,1200000,0.0,0.0,560000,44,0,4,1,1,3,1,0.013384536545376259,Normal
212055112,820000,0.0,0.0,470000,44,0,3,3,1,3,1,0.024749189927047437,Normal
212058711,25000,0.0,0.0,5000,44,0,4,3,0,4,0,0.04335735825313933,Normal
212058712,270000,0.0,0.0,30000,44,0,2,3,0,4,0,0.0245045081447359,Normal
212059212,3350000,2.0,1200000.0,990000,44,0,4,3,1,3,1,-0.002676223689565321,Outlier
212059311,200000,0.0,0.0,85000,44,0,2,3,0,4,0,0.024540675999900015,Normal
212060212,310000,0.0,0.0,210000,44,0,2,3,0,4,0,0.02455059562198839,Normal
212061011,460000,0.0,0.0,310000,44,0,2,3,0,4,0,0.02458729950494736,Normal
212061411,5350000,3.0,900000.0,3640000,44,0,2,3,0,4,0,-0.025221949805832502,Outlier
212064212,80000,0.0,0.0,47000,44,0,2,3,0,4,0,0.024096033665567826,Normal
212064612,60000,0.0,0.0,38000,44,0,2,3,0,4,0,0.02385232148908399,Normal
212064811,160000,0.0,0.0,60000,44,0,2,3,0,4,0,0.02440589366119523,Normal
212065611,120000,0.0,0.0,70000,44,0,2,3,0,4,0,0.024359867374367454,Normal
212070011,15700000,2.0,1200000.0,13380000,44,0,4,1,0,4,0,-0.029818159305392365,Outlier
212070911,110000,0.0,0.0,30000,44,0,2,3,0,4,0,0.024174454491121093,Normal
212071212,130000,0.0,0.0,55000,44,0,2,3,0,4,0,0.024264483908538408,Normal
212072212,160000,0.0,0.0,65000,44,0,2,3,0,4,0,0.024418084323517344,Normal
212072213,120000,0.0,0.0,45000,44,0,2,3,0,4,0,0.024199703009614493,Normal
212072712,120000,0.0,0.0,40000,44,0,2,3,0,4,0,0.024196219399820307,Normal
212073411,190000,0.0,0.0,110000,44,0,2,3,0,4,0,0.02455306170616635,Normal
212075411,4800000,1.0,450000.0,3339000,47,0,2,1,0,3,0,-0.014438656253341996,Outlier
212075512,3000000,0.0,0.0,1640000,47,0,3,3,0,3,0,0.04308292907591487,Normal
212075811,2000000,0.0,0.0,510000,47,0,4,3,1,3,1,0.016116015985888164,Normal
212075812,1300000,0.0,0.0,740000,47,0,4,3,0,4,0,0.04904390544894982,Normal
212080711,600000,0.0,0.0,0,47,0,4,3,0,4,0,0.049032983590662674,Normal
212081211,36000000,3.0,5235000.0,23058000,47,0,3,1,1,1,1,-0.063691934228151,Outlier
212081212,19600000,2.0,3040000.0,12658000,47,0,3,1,1,1,1,-0.037498475441471196,Outlier
212081911,820000,0.0,0.0,210000,47,0,4,1,0,3,0,0.027060039871429315,Normal
212082012,30000,0.0,0.0,0,47,0,2,3,0,4,0,0.0231568456485596,Normal
212084312,21000000,1.0,1800000.0,5174000,47,0,3,1,1,3,1,0.011454318924843783,Normal
212087411,8500000,2.0,0.0,5800000,47,0,4,1,1,1,1,-0.0278333792703659,Outlier
212087511,6800000,2.0,2070000.0,770000,47,0,4,3,1,1,1,-0.0462153100152385,Outlier
212087911,7800000,3.0,500000.0,5790000,47,0,4,3,1,3,1,-0.010368654060435634,Outlier
212089111,35500000,5.0,4500000.0,30464000,47,0,3,3,0,3,0,-0.05628203359497652,Outlier
212089412,13200000,1.0,800000.0,10200000,47,0,4,1,0,3,0,0.002249337860549335,Normal
212089711,12000000,1.0,285000.0,9909000,47,0,3,1,1,3,1,0.019595939122085244,Normal
212090011,2600000,1.0,0.0,1410000,47,0,4,3,0,4,0,0.03988725849234482,Normal
212090013,2900000,0.0,0.0,1980000,47,0,4,3,0,4,0,0.044970897108023634,Normal
212090321,15000000,3.0,1060000.0,11150000,47,0,2,3,0,3,0,-0.04562414433353529,Outlier
212090712,1250000,0.0,0.0,1075000,47,0,2,3,0,3,0,0.010844777104398086,Normal
212090913,3500000,1.0,0.0,2237000,47,0,4,3,0,4,0,0.03795924601510857,Normal
212091211,33000000,4.0,2400000.0,8830000,47,0,3,1,0,3,0,-0.024235593391181292,Outlier
212091311,1000000,0.0,0.0,80000,47,0,3,1,1,4,0,0.030064398097936967,Normal
212091312,250000,0.0,0.0,30000,47,0,4,3,0,4,0,0.048522897119561474,Normal
212092111,3800000,0.0,0.0,2780000,47,0,4,3,0,4,0,0.04276323912341532,Normal
212092211,5900000,1.0,390000.0,4599000,47,0,4,1,0,3,0,0.016524426289985548,Normal
212092611,900000,0.0,0.0,190000,47,0,4,3,0,4,0,0.049259856572571495,Normal
2120926110,180000,0.0,0.0,80000,47,0,3,3,1,4,0,0.057130842578707056,Normal
212093812,3700000,0.0,0.0,2750000,47,0,4,3,0,4,0,0.04286009624087708,Normal
212093815,2100000,0.0,0.0,1545000,47,0,4,3,0,4,0,0.04647640579411982,Normal
212093913,215000,0.0,0.0,171000,47,0,4,3,0,4,0,0.04846119232249245,Normal
212093914,280000,0.0,0.0,36000,47,0,4,3,0,4,0,0.048559064346357636,Normal
212094011,170000,0.0,0.0,60000,47,0,4,3,0,4,0,0.048396499878233655,Normal
212094714,4500000,1.0,0.0,3185000,47,0,4,3,0,4,0,0.034701608064310316,Normal
212095214,55000,0.0,0.0,50000,47,0,4,3,0,4,0,0.048236425277421634,Normal
212095215,40000,0.0,0.0,20000,47,0,4,3,0,4,0,0.04818037280451697,Normal
212095311,2900000,0.0,0.0,1880000,47,0,4,3,0,4,0,0.045327086330873435,Normal
212095411,30000,0.0,0.0,0,47,0,4,3,0,4,0,0.048124783522759874,Normal
212095412,750000,0.0,0.0,415000,47,0,2,3,0,4,0,0.024751193790453603,Normal
212096212,3400000,1.0,0.0,2730000,47,0,3,3,0,4,0,0.04081499663365983,Normal
212096613,1000000,0.0,0.0,130000,47,0,4,3,0,4,0,0.04923727916019898,Normal
212096911,7200000,0.0,0.0,6000000,47,0,3,3,0,3,0,0.03300520309468488,Normal
212097012,1200000,0.0,0.0,880000,47,0,3,1,0,4,0,0.039482501467175,Normal
212097311,13000000,1.0,0.0,10000000,47,0,3,3,0,4,0,0.01773516186900061,Normal
212097511,1900000,0.0,0.0,1080000,47,0,4,3,0,4,0,0.04758293959910717,Normal
212098211,3000000,0.0,0.0,2252000,47,0,3,3,0,4,0,0.048221986516298436,Normal
212099312,500000,0.0,0.0,175000,47,0,4,3,0,3,0,0.03612183933826224,Normal
212099612,520000,0.0,0.0,452000,47,0,3,3,0,4,0,0.05230021800894031,Normal
212100812,1200000,0.0,0.0,835000,47,0,3,3,0,4,0,0.052171170490923166,Normal
212102211,5400000,1.0,0.0,2265000,47,0,3,1,0,3,0,0.030528356012979263,Normal
212103412,1100000,0.0,0.0,345000,47,0,3,3,0,3,0,0.044362286069963106,Normal
212104411,6000000,0.0,0.0,5145000,47,0,3,1,0,3,0,0.030975559876628526,Normal
212104814,550000,0.0,0.0,160000,47,0,4,1,0,4,0,0.03303091293326653,Normal
212105012,600000,0.0,0.0,200000,47,0,4,3,0,4,0,0.04919354123996523,Normal
212106411,3000000,1.0,0.0,2660000,70,0,3,3,0,4,0,0.0318606618688763,Normal
212107014,5000000,0.0,0.0,3444000,70,0,3,1,1,2,1,-0.010291527158073806,Outlier
212107511,5000000,0.0,0.0,4080000,70,0,4,1,0,4,0,0.012685023277932639,Normal
212108911,80000,0.0,0.0,35000,70,0,4,3,0,4,0,0.037019495159984595,Normal
212109113,200000,1.0,0.0,145000,70,0,4,1,0,4,0,0.016322405333863105,Normal
212109211,1200000,0.0,0.0,135000,70,0,4,1,0,4,0,0.021483502581589195,Normal
212109812,1800000,1.0,400000.0,1584000,70,0,2,1,0,4,0,-0.01871150560882726,Outlier
212120014,3000000,1.0,0.0,2450000,70,0,3,3,0,4,0,0.0322556203175647,Normal
212120612,3200000,1.0,0.0,3135000,70,0,3,3,0,4,0,0.029919295563144085,Normal
212120812,2400000,0.0,0.0,1125000,70,0,3,3,0,3,0,0.029299960186595683,Normal
212121411,750000,0.0,0.0,220000,70,0,3,3,0,4,0,0.041468508850696605,Normal
212122311,2000000,0.0,285000.0,1600000,70,0,3,1,1,2,1,-0.009693435470833012,Outlier
212122513,600000,0.0,0.0,500000,70,0,4,3,0,4,0,0.03754720979213956,Normal
212123513,1500000,1.0,0.0,400000,70,0,4,3,0,4,0,0.03124528064462999,Normal
212123913,1300000,1.0,240000.0,848000,70,0,4,3,0,4,0,0.026417649874858704,Normal
212125111,1400000,1.0,0.0,808000,70,0,3,3,0,4,0,0.03513206044401526,Normal
212126312,60000,0.0,0.0,59000,70,0,4,1,0,4,0,0.020917568144671748,Normal
212128512,4000000,0.0,0.0,2830000,70,0,2,3,0,4,0,0.008813595046993127,Normal
212129711,2500000,0.0,0.0,1582500,70,0,4,1,0,4,0,0.020012827720094408,Normal
212130712,45000,0.0,0.0,21000,70,0,4,3,0,4,0,0.0369307006955517,Normal
212133412,3200000,0.0,0.0,3030000,70,0,3,1,0,4,0,0.022514677110189323,Normal
212139012,1800000,1.0,0.0,300000,20,0,3,3,0,4,0,0.015230853754371066,Normal
212144311,400000,0.0,0.0,70000,20,0,3,3,0,4,0,0.02065427255889845,Normal
212144812,9000000,1.0,900000.0,6044822,20,0,3,1,0,4,0,-0.017706665693199754,Outlier
212145711,1800000,0.0,0.0,800000,20,0,3,3,1,3,0,0.007896274657233427,Normal
212145911,2700000,1.0,0.0,1990000,20,0,4,3,0,4,0,0.010347286985004799,Normal
212147011,28000000,2.0,0.0,25500000,20,0,3,3,1,3,1,-0.04272673242476824,Outlier
212147912,450000,0.0,0.0,183000,20,0,2,3,0,3,0,-0.017581732050383145,Outlier
212149611,5000000,3.0,1506300.0,4123277,20,0,3,1,1,3,1,-0.01583635114045289,Outlier
212149711,350000,0.0,0.0,682000,20,0,2,3,1,4,0,-0.01952260436456663,Outlier
212151512,937000,1.0,0.0,747000,20,0,3,3,0,3,0,0.010219475952355105,Normal
212153612,970000,3.0,7611784.0,352706,20,0,4,1,1,1,1,-0.07159202074004724,Outlier
212156211,6800000,1.0,0.0,5070000,20,0,3,3,1,3,1,-0.004964486867768014,Outlier
212158411,15500000,1.0,600000.0,14872500,20,0,3,1,0,3,0,-0.02338173342006266,Outlier
212158813,3500000,2.0,80000.0,2625000,20,0,4,1,1,3,1,-0.011973034816752806,Outlier
212158915,5000000,0.0,0.0,3810000,20,0,3,1,1,3,0,0.0006523227791443246,Normal
212160711,1900000,1.0,0.0,1744000,20,0,3,3,0,4,0,0.014022448555775002,Normal
212166511,3000000,1.0,120000.0,470000,25,0,3,1,1,3,1,0.010742979872529134,Normal
212168413,2000000,1.0,575000.0,1155000,25,0,4,1,0,4,0,0.007716179482248977,Normal
212168814,25714286,3.0,0.0,20180000,25,0,3,1,1,3,1,-0.0242007413028038,Outlier
212169812,6000000,3.0,5200000.0,5685000,25,0,4,1,1,3,1,-0.028602875681767156,Outlier
212175512,2800000,0.0,0.0,2005000,11,0,3,3,0,4,0,0.029232165427450243,Normal
212177511,3000000,2.0,1180000.0,2024000,25,0,2,1,1,3,1,-0.030722056210207984,Outlier
212183611,120000,0.0,0.0,96000,25,0,3,3,0,4,0,0.032563648720280315,Normal
212186213,1248000,0.0,0.0,909100,25,0,3,3,0,3,0,0.024565980135223566,Normal
212187611,300000,0.0,0.0,130000,25,0,3,3,0,4,0,0.03263676269279186,Normal
212192711,750000,1.0,0.0,600000,25,0,3,3,0,4,0,0.02775591392633449,Normal
212195411,6700000,1.0,200000.0,6210000,25,0,3,1,1,3,0,0.006843877824798277,Normal
212195711,6000000,0.0,0.0,5310000,25,0,3,3,1,3,1,0.006462442219427957,Normal
212195911,400000,0.0,0.0,144000,25,0,4,3,0,4,0,0.030172395925177113,Normal
212196412,770000,1.0,0.0,570000,25,0,3,3,0,3,0,0.01997990606253806,Normal
212199412,1500000,0.0,0.0,1000000,18,0,3,3,0,3,0,0.023743995631448547,Normal
212203311,3600000,1.0,400000.0,1275000,18,0,2,3,0,4,0,-0.01443174014915506,Outlier
212208011,650000,0.0,0.0,180000,18,0,4,3,0,4,0,0.03287685350595504,Normal
212208411,1200000,0.0,0.0,433000,18,0,4,3,1,4,1,0.003547532159544854,Normal
212208712,680000,0.0,0.0,311000,18,0,3,3,0,4,0,0.03299508699131434,Normal
212211712,1160000,0.0,0.0,895000,18,0,3,3,0,3,0,0.023727128002689044,Normal
212214711,350000,0.0,0.0,53000,18,0,4,3,0,3,0,0.01895358314957729,Normal
212215212,650000,1.0,0.0,400000,18,0,3,3,0,3,0,0.01845279755300437,Normal
212216011,1200000,1.0,0.0,790000,18,0,3,3,1,2,1,-0.02050565155568456,Outlier
212217011,1500000,0.0,0.0,670000,18,0,3,3,0,4,0,0.033000494655192995,Normal
212218311,1800000,0.0,0.0,1279000,18,0,3,3,1,2,1,-0.018277287002391982,Outlier
212226911,6000000,1.0,0.0,4555000,41,0,4,3,0,4,0,0.007607783487660138,Normal
212229912,240000,0.0,0.0,70000,41,0,2,3,0,4,0,0.003769788482444087,Normal
212230211,1000000,0.0,0.0,917000,41,0,4,3,1,3,0,0.004478996256837225,Normal
212231711,640000,2.0,0.0,425000,41,0,4,3,0,3,0,-0.0016161905712215258,Outlier
212234912,1200000,0.0,0.0,1041000,41,0,3,3,0,3,0,0.020319664225693725,Normal
212236114,190000,0.0,0.0,94000,41,0,3,3,0,4,0,0.030809242686590434,Normal
212236312,600000,0.0,0.0,455000,41,0,3,1,0,3,0,0.01236272957292547,Normal
212236611,1200000,1.0,0.0,863000,41,0,4,3,0,3,0,0.006892017118387013,Normal
212238812,920000,1.0,0.0,777000,41,0,3,3,0,4,0,0.025590750856265214,Normal
212239412,450000,0.0,0.0,380000,41,0,3,3,0,4,0,0.03146893381888972,Normal
212243711,200000,0.0,0.0,124000,41,0,3,1,1,3,0,0.011080114027204676,Normal
212245311,1400000,1.0,288000.0,640000,41,0,3,1,1,4,0,0.0035774401724485367,Normal
212248013,3000000,1.0,0.0,2187000,41,0,3,3,1,3,0,0.01118912878040894,Normal
212248211,1100000,0.0,0.0,575000,41,0,2,3,1,4,0,-0.009137214753270888,Outlier
212248312,4200000,2.0,150000.0,2880000,41,0,4,3,0,3,0,-0.006428368810588509,Outlier
212248411,2000000,0.0,0.0,1645000,41,0,3,3,0,3,0,0.019700538576090276,Normal
212258512,2200000,3.0,0.0,1350000,15,0,3,1,1,3,1,0.005398347420301998,Normal
212259212,2500000,1.0,240000.0,2430000,15,0,3,1,1,4,0,0.011251805085275476,Normal
212260012,350000,0.0,0.0,300000,15,0,3,3,0,3,0,0.0285332068152699,Normal
212260411,500000,0.0,0.0,440000,15,0,3,3,1,4,1,0.010912199610527232,Normal
212261612,2000000,1.0,150000.0,1410000,15,0,3,1,1,4,1,0.00512382269296418,Normal
212264711,360000,0.0,0.0,2318000,15,0,4,1,1,2,1,-0.020609336182413587,Outlier
212264811,3000000,0.0,0.0,1900000,15,0,4,1,1,4,1,-0.0012735463461518498,Outlier
212265311,29000000,1.0,0.0,29320000,15,0,3,1,1,3,1,-0.013480508295802983,Outlier
212266011,200000,0.0,0.0,380000,15,0,2,1,0,3,0,-0.01509980569589585,Outlier
212268511,7000000,0.0,0.0,6070000,15,0,3,1,1,3,1,0.015673230065644028,Normal
212268812,7000000,2.0,800000.0,4364000,15,0,4,1,1,4,1,-0.02059419731996985,Outlier
212269211,1200000,0.0,0.0,607000,15,0,4,1,0,4,0,0.019681240210353564,Normal
212275913,800000,0.0,0.0,314000,15,0,3,3,1,4,1,0.011056618248901516,Normal
212276812,2400000,1.0,160000.0,2235000,15,0,4,1,0,4,0,0.010379629488329859,Normal
212279012,850000,0.0,0.0,635000,15,0,3,1,1,4,1,0.010062565113077028,Normal
212284216,4000000,1.0,0.0,3354000,68,0,3,3,1,3,1,0.0163875473285025,Normal
212285312,1946148,0.0,0.0,1133704,68,0,3,1,1,3,0,0.026756300627031597,Normal
212285512,1200000,0.0,0.0,550000,68,0,3,1,0,4,0,0.02731970570930614,Normal
212285911,300000,0.0,0.0,20000,68,0,2,1,0,4,0,-0.010399669176051082,Outlier
212287511,700000,0.0,0.0,500000,68,0,3,3,0,4,0,0.04004457879107748,Normal
212288011,1500000,0.0,0.0,586000,68,0,3,3,0,4,0,0.039846864529847224,Normal
212288211,12000000,2.0,1600000.0,10012000,68,0,2,3,0,4,0,-0.052133386996196275,Outlier
212289511,1800000,0.0,285000.0,526000,68,0,2,1,1,4,0,-0.0188430545072311,Outlier
212294211,2000000,0.0,0.0,745000,68,0,3,1,0,4,0,0.027009992630829562,Normal
212294513,300000,0.0,0.0,110000,68,0,4,3,0,4,0,0.03386592630465777,Normal
212302611,400000,1.0,0.0,200000,54,0,3,3,1,3,1,0.02008985761188738,Normal
212303311,1000000,0.0,0.0,815000,54,0,3,3,0,4,0,0.040702720790657246,Normal
212305812,4000000,2.0,0.0,3150000,54,0,3,3,1,3,1,0.013820766544122343,Normal
212311112,450000,0.0,0.0,435000,54,0,3,3,0,3,0,0.03418178170486266,Normal
212313511,1808815,1.0,0.0,1425175,54,0,3,3,1,3,1,0.02179612208209743,Normal
212315311,3600000,1.0,800000.0,2310000,54,0,4,3,1,3,1,0.0038111319939249963,Normal
212316711,4500000,0.0,300000.0,3530000,54,0,3,3,1,3,1,0.018055128504303533,Normal
212317715,1600000,1.0,0.0,1580000,54,0,2,3,0,3,0,-0.003252858846538075,Outlier
212318511,6500000,0.0,106000.0,4358000,54,0,4,3,1,2,1,-0.026538710788345823,Outlier
212318611,300000,0.0,0.0,123000,54,0,3,3,0,3,0,0.03366800753720836,Normal
212318711,1250000,1.0,0.0,1062500,54,0,3,3,1,3,1,0.021697326111720497,Normal
212319811,9000000,0.0,0.0,6464500,54,0,3,1,1,3,1,0.01766386590919649,Normal
212320712,4500000,1.0,700000.0,1680000,54,0,2,1,0,3,0,-0.02266001350972631,Outlier
212322212,350000,0.0,0.0,285000,54,0,3,3,0,4,0,0.03997997981939431,Normal
212324311,240000,0.0,0.0,0,76,0,4,3,0,4,0,0.030566045827979244,Normal
212326611,970000,0.0,0.0,620000,76,0,3,3,0,3,0,0.03021079102787246,Normal
212329111,8275000,1.0,1500000.0,4110000,76,0,3,1,1,3,1,0.004739948123562876,Normal
212330214,3200000,0.0,0.0,2150000,76,0,3,3,1,2,1,-0.0181918375395029,Outlier
212334012,200000,0.0,0.0,540000,76,0,3,3,0,3,0,0.02923964212700832,Normal
212335711,11710000,4.0,4000000.0,6504000,76,0,2,1,1,4,1,-0.07998405170404663,Outlier
212335812,1800000,1.0,200000.0,1110000,76,0,4,1,1,3,1,0.006898278896274201,Normal
212342412,600000,0.0,0.0,200000,76,0,2,1,0,4,0,-0.013740870525318891,Outlier
212342812,510000,0.0,0.0,450000,76,0,3,3,0,3,0,0.029676756694518944,Normal
212343113,1000000,1.0,0.0,750000,76,0,3,3,0,3,0,0.025661514891919042,Normal
212343921,7700000,1.0,1300000.0,4386000,76,0,2,1,1,2,1,-0.062318977644518596,Outlier
212344614,1300000,0.0,0.0,600000,76,0,4,3,0,4,0,0.031054315711903726,Normal
212344911,1000000,1.0,0.0,600000,76,0,3,3,0,4,0,0.027334581113840666,Normal
212345212,7000000,2.0,800000.0,3709700,76,0,2,3,1,3,1,-0.04109129276836038,Outlier
212346411,700000,3.0,120000.0,429000,76,0,2,3,0,4,0,-0.02280901654729642,Outlier
212348713,7000000,1.0,400000.0,5424000,76,0,3,1,0,3,0,0.009041417633130433,Normal
212351912,1955363,1.0,250000.0,32200000,76,0,3,3,1,2,1,-0.04750850373993558,Outlier
212352911,9550000,1.0,600000.0,7550000,76,0,3,1,0,3,0,0.003457127393450135,Normal
212353112,4170000,0.0,0.0,1716668,76,0,3,3,1,2,1,-0.018294088759425675,Outlier
212354611,1040000,0.0,0.0,140000,76,0,3,3,0,3,0,0.029863667955956828,Normal
212354913,1800000,1.0,400000.0,590000,76,0,2,3,0,4,0,-0.009757107469686764,Outlier
212355513,600000,0.0,0.0,359000,52,0,3,1,0,3,0,0.030584858806937516,Normal
212355612,500000,0.0,0.0,306000,52,0,3,3,0,4,0,0.04992055320703046,Normal
212355711,500000,0.0,0.0,224000,52,0,4,1,1,4,0,0.025297433997725754,Normal
212355811,4800000,0.0,0.0,3275000,52,0,4,1,0,4,0,0.02339163615375734,Normal
212356812,500000,1.0,0.0,480000,52,0,4,1,0,4,0,0.025790205124451862,Normal
212356813,872272,0.0,0.0,205898,52,0,4,1,0,4,0,0.030443812034369473,Normal
212357011,800000,0.0,0.0,320000,52,0,2,3,0,4,0,0.023433695944391555,Normal
212362613,2560000,0.0,0.0,2010000,52,0,3,3,0,4,0,0.04644367354467871,Normal
212363311,2760000,1.0,288000.0,1920000,52,0,4,3,0,4,0,0.03087422602451843,Normal
212363611,2300000,1.0,0.0,1530000,52,0,4,1,0,3,0,0.021329225926822164,Normal
212364511,2300000,0.0,0.0,1209798,52,0,3,1,0,3,0,0.031162168366849416,Normal
212364811,200000,0.0,0.0,20000,52,0,4,1,0,4,0,0.02941513843146247,Normal
212366712,1500000,0.0,0.0,1217000,52,0,3,3,0,4,0,0.04887140297231861,Normal
212367911,800000,0.0,0.0,405000,52,0,3,3,0,4,0,0.05026829375943833,Normal
212370511,4095000,3.0,560000.0,1190000,52,0,3,1,1,4,0,0.00361537085937686,Normal
212371911,1400000,0.0,0.0,1054500,52,0,2,3,1,3,1,-0.0055844271528512285,Outlier
212373511,1500000,0.0,0.0,1025000,52,0,3,3,0,4,0,0.04920531835251542,Normal
212373712,400000,0.0,0.0,100000,52,0,2,3,0,3,0,0.009106448803326986,Normal
212374611,1600000,0.0,0.0,850000,52,0,3,3,1,3,1,0.02781835945232693,Normal
212380512,100000,0.0,0.0,60000,52,0,3,3,0,4,0,0.04925916161564515,Normal
212382912,860000,0.0,0.0,358000,19,0,4,1,0,4,0,0.021625109490111632,Normal
212383912,1500000,2.0,450000.0,52000,19,0,3,1,0,4,0,0.00820150755906135,Normal
212384011,850000,0.0,0.0,795000,19,0,3,1,0,3,1,0.013811059671452963,Normal
212385612,400000,0.0,0.0,725000,19,0,2,3,0,3,0,-0.003925671106815921,Outlier
212395311,1200000,0.0,0.0,655600,19,0,2,3,0,4,0,0.0102685932736681,Normal
212397212,120000,0.0,0.0,80000,19,0,3,3,0,4,0,0.03610067876801827,Normal
212397616,12700000,2.0,1600000.0,8010000,19,0,3,1,1,4,1,-0.01980993493645913,Outlier
212398012,5800000,2.0,160000.0,4970000,19,0,3,3,0,4,0,0.008126252496113817,Normal
212398712,800000,1.0,0.0,620000,19,0,3,3,0,4,0,0.030315670851262775,Normal
212400911,6000000,2.0,1200000.0,4478000,19,0,4,3,0,2,0,-0.05015864686086621,Outlier
212402021,3000000,2.0,0.0,1880000,19,0,4,1,0,3,0,0.0048883792639976735,Normal
212402112,2200000,0.0,0.0,2200000,19,0,3,3,0,4,0,0.034196480456635064,Normal
212402412,7500000,0.0,0.0,7232274,19,0,3,3,1,3,0,0.009253900625166641,Normal
212402612,3120000,1.0,0.0,1825000,19,0,4,3,0,3,0,0.016323645506608173,Normal
212403311,450000,0.0,0.0,329000,19,0,4,3,0,4,0,0.03548184523794538,Normal
212403616,350000,0.0,0.0,450000,19,0,2,1,0,4,0,-0.009353290083061695,Outlier
212403711,1500000,3.0,750000.0,335000,19,0,3,1,1,3,0,-0.0006619454738544281,Outlier
